16384 8
0.000249457 1.81326 -19.8691 6.772 -1.33718 0.37 -0.364071 1.0
0.000249457 1.94948 -18.287 6.81057 0.699316 0.629471 -0.424671 1.0
0.000249457 4.39803 -19.1235 6.72846 -0.365453 0.0179324 -0.343883 1.0
0.000249457 3.14874 -18.1353 6.84109 0.237608 0.0486307 -0.346477 1.0
0.000249457 5.10501 -16.1841 6.76066 0.210044 0.110059 -0.400497 1.0
0.000249457 0.374614 -17.1608 6.73526 0.279856 1.37033 -0.406821 1.0
0.000249457 3.86054 -17.1945 6.7594 0.299571 0.0902776 -0.372431 1.0
0.000249457 1.62384 -20.2288 6.81334 -1.34798 1.19715 -0.421211 1.0
0.000249457 0.247965 -18.8978 6.83566 -0.353452 1.83346 -0.240468 1.0
0.000249457 0.00194097 -16.759 6.82873 0.457976 1.46747 -0.356542 1.0
0.000249457 2.67436 -17.3422 6.80538 0.526515 0.504137 -0.463876 1.0
0.000249457 1.79412 -16.2173 6.91554 0.633835 0.762768 -0.277739 1.0
0.000249457 2.71537 -19.904 6.98752 -1.15342 0.378045 -0.325164 1.0
0.000249457 -0.670972 -18.9808 6.83576 -0.474976 1.74878 -0.443484 1.0
0.000249457 3.04413 -19.9857 6.70099 -0.976334 -0.158997 -0.349783 1.0
0.000249457 1.77062 -21.471 6.54062 -1.40149 1.00499 -0.431043 1.0
0.000249457 2.51216 -16.4341 6.85724 0.368556 0.516904 -0.356893 1.0
0.000249457 1.92305 -17.1058 6.73493 0.490222 0.493314 -0.294715 1.0
0.000249457 1.03166 -18.5925 6.83585 0.145844 1.63545 -0.322626 1.0
0.000249457 2.12514 -15.1927 6.79931 0.536468 0.72372 -0.411942 1.0
0.000249457 0.584541 -20.9429 6.79099 -1.25451 1.50824 -0.385491 1.0
0.000249457 -0.79964 -20.9867 6.71373 -0.944601 1.64095 -0.288912 1.0
0.000249457 1.34152 -17.4663 6.8112 0.573146 1.24948 -0.406654 1.0
0.000249457 2.71785 -17.2293 6.8803 0.38162 0.523238 -0.179966 1.0
0.000249457 1.72997 -20.2845 6.72497 -1.42489 1.24852 -0.506179 1.0
0.000249457 -0.330583 -18.4841 6.64093 -0.254715 1.81183 -0.231614 1.0
0.000249457 -1.75803 -20.3028 6.89393 -0.731156 1.74341 -0.311107 1.0
0.000249457 1.09286 -19.0747 6.89258 -0.394823 1.67025 -0.455614 1.0
0.000249457 1.5926 -18.6469 6.80783 0.780851 0.964342 -0.110278 1.0
0.000249457 1.47108 -19.1793 6.87084 -0.69101 1.77537 -0.765759 1.0
0.000249457 3.35191 -20.9377 6.80986 -1.14325 0.118405 -0.346608 1.0
0.000249457 3.74744 -19.3757 6.86413 -0.72756 -0.211021 -0.305975 1.0
0.000249457 2.30342 -19.8049 6.69805 -1.27467 0.303761 -0.389051 1.0
