32768 8
0.0001247285 1.69459 -18.1813 6.83874 0.622078 1.0902 -0.392222 1.0
0.0001247285 0.105637 -21.1274 6.66025 -1.31046 1.44427 -0.229644 1.0
0.0001247285 0.678304 -18.229 6.91362 -0.0681484 1.22819 -0.261484 1.0
0.0001247285 0.465393 -17.1728 6.9365 0.240835 1.64241 -0.344508 1.0
0.0001247285 4.20018 -17.9673 6.86509 0.0377247 -0.0189178 -0.430075 1.0
0.0001247285 -0.362813 -18.7963 6.75895 -0.241505 1.85928 -0.386665 1.0
0.0001247285 3.85211 -18.2461 6.69913 -0.0720426 0.150316 -0.458419 1.0
0.0001247285 0.778118 -18.9914 6.8398 -0.513359 1.89846 -0.221244 1.0
0.0001247285 0.591216 -19.6507 6.8917 -0.814096 1.73317 -0.330793 1.0
0.0001247285 0.90759 -19.6555 6.88487 -1.23797 1.37582 -0.599019 1.0
0.0001247285 -0.97942 -20.9133 6.83297 -1.08098 1.72085 -0.355845 1.0
0.0001247285 3.39293 -19.9262 6.72476 -0.945603 -0.0339197 -0.245663 1.0
0.0001247285 2.54874 -18.5571 6.84026 0.0557305 0.150363 -0.399925 1.0
0.0001247285 -0.145308 -19.8834 6.82667 -0.924605 1.6467 -0.181947 1.0
0.0001247285 1.06081 -20.5193 6.71676 -1.29401 1.4678 -0.344825 1.0
0.0001247285 1.46548 -17.7951 6.73537 0.279896 0.796649 -0.424238 1.0
0.0001247285 3.24778 -18.0787 6.75427 -0.0592057 0.0212705 -0.3836 1.0
0.0001247285 1.73379 -18.1799 6.79602 0.482369 0.96676 -0.564968 1.0
0.0001247285 1.66061 -19.0497 6.83013 -0.0593864 1.33292 -0.312067 1.0
0.0001247285 1.25834 -20.7793 6.77857 -1.49311 1.15193 -0.416173 1.0
0.0001247285 2.20134 -18.6921 6.82924 0.327525 0.404245 -0.305011 1.0
0.0001247285 2.49067 -18.8065 6.64027 -0.180657 -0.00742823 -0.388471 1.0
0.0001247285 1.60613 -14.5463 6.86788 0.588717 0.872409 -0.376408 1.0
0.0001247285 -0.711421 -19.6513 6.83135 -0.60033 1.8109 -0.268391 1.0
0.0001247285 1.61247 -18.9356 6.61297 -0.0103586 1.57609 -1.22549 1.0
