24576 8
0.000166304666667 -0.0493139 -19.1928 6.71612 -0.367674 1.81647 -0.419663 1.0
0.000166304666667 0.723793 -19.7569 6.92307 -0.87736 1.58869 -0.336614 1.0
0.000166304666667 0.172028 -19.5475 6.97016 -0.497169 1.82599 -0.252219 1.0
0.000166304666667 3.01772 -18.9543 6.71831 -0.393958 -0.0939282 -0.289894 1.0
0.000166304666667 1.15369 -20.6909 6.66389 -1.3415 1.36541 -0.344569 1.0
0.000166304666667 3.78884 -21.8336 6.80537 -1.20003 0.303853 -0.431963 1.0
0.000166304666667 1.72877 -21.6425 6.74274 -1.32092 0.923005 -0.580076 1.0
0.000166304666667 0.0975626 -18.1792 6.66119 -0.372525 1.73328 -0.440891 1.0
0.000166304666667 2.46483 -18.0047 6.71793 0.360885 0.313287 -0.519889 1.0
0.000166304666667 0.658529 -18.4301 6.78505 -0.162657 1.6728 -0.357494 1.0
0.000166304666667 1.03592 -17.8162 6.6856 0.119519 1.25777 -0.422139 1.0
0.000166304666667 1.83349 -19.5885 6.78074 -1.25027 0.208327 -0.306244 1.0
0.000166304666667 2.2728 -18.5061 6.73497 0.0692909 0.0805124 0.0249132 1.0
0.000166304666667 1.30458 -17.7637 6.82233 0.592014 1.01952 -0.439497 1.0
0.000166304666667 1.50891 -18.1096 6.81414 0.358424 1.11177 -0.262881 1.0
0.000166304666667 2.6445 -17.9733 6.82958 0.000836551 0.335795 -0.324685 1.0
0.000166304666667 2.40724 -17.8728 7.17835 0.0487665 0.353445 -0.343783 1.0
0.000166304666667 2.70126 -19.3963 6.87422 -0.511549 0.203923 -0.405828 1.0
0.000166304666667 0.287159 -20.8366 6.86815 -1.04327 1.33288 -0.539227 1.0
0.000166304666667 1.22425 -17.743 6.78827 0.539806 1.48373 -0.190999 1.0
0.000166304666667 1.6928 -19.4931 6.78061 -1.3993 1.00351 -0.334342 1.0
0.000166304666667 1.65404 -20.7924 6.67998 -1.3335 1.08728 -0.307841 1.0
0.000166304666667 1.49269 -17.7888 6.77529 0.480043 1.07626 -0.269515 1.0
0.000166304666667 -0.10178 -18.4902 6.84707 -0.144729 1.6291 -0.293282 1.0
0.000166304666667 4.86621 -20.7003 6.82833 -0.934292 0.0807075 -0.306565 1.0
